date,source_type,page,section,brand,offer,product_type
2026-07-23,页面,首页,Don’t miss these trending student deals,Buds4 Pro Samsung,Ends tomorrow Pre-order Galaxy Z Fold8 Ultra | Fold8 with 15% off + FREE,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,Audible,30 Day Free Trial,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,ASOS,Up to 60% off + Extra 10% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,PrettyLittleThing,25%-75% off almost everything + Extra 8% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,FlixBus,20% Student Discount,Bus / Coach
2026-07-23,页面,首页,Don’t miss these trending student deals,ODEON,Only on 20% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,Superdrug,Only on 10% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,JD Sports,10% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,in SHEIN App SHEIN,15% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,National Express,Up to 20% Student Discount,Bus / Coach
2026-07-23,页面,首页,Don’t miss these trending student deals,Sephora,15% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,Dunelm,10% off when you spend over £60*,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,MOV Deliveroo,Ends in 24 days £15 off £20,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,TrainPal,Up to 10% off train fares,UK & Europe Train Tickets
2026-07-23,页面,首页,Don’t miss these trending student deals,adidas,15% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,boohoo,Up to 70% off end of season sale + Extra 20% Student Discount,Other
2026-07-23,页面,首页,Don’t miss these trending student deals,Hollister,Up to 50% Off Select Styles & Extra 10% Student Discount,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,SIXT,Only on 10% Student Discount,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,Tab S11 Series* Samsung,Ends tomorrow Up to 20% off Galaxy,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,Samsung,10% Student Discount,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,month EE Home Broadband,Only on 12-month broadband from £27.99 a,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,Event Pokémon Night Out,30% off Pokémon Night Out Live Music,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,OPPO,Up to 25% Student Discount,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,VOXI Mobile,£10 for 80GB + Unlimited Data for Social Media & First month FREE,Other
2026-07-23,页面,首页,The discounts you won’t want to miss,period Gousto,55% Student Discount on your first box 30% off next 3 boxes + 10% off for the rest of the 12 month discount,Other
2026-07-23,页面,首页,Find the latest and greatest drops every day,automatically applied FARFETCH,Ends in 14 days Up to 70% off selected styles + Extra 20% off,Other
2026-07-23,页面,首页,Find the latest and greatest drops every day,a selected laptop** Samsung,Ends in 6 days 15% off Galaxy Book6* + £5-£324 off when you trade in,Other
2026-07-23,页面,首页,Find the latest and greatest drops every day,Princess Polly,Ends in 3 days Was 15% Student Discount 20% Student Discount,Other
