date,source_type,page,section,brand,offer,product_type
2026-06-03,页面,首页,The best student discounts from your favourite shops,Amazon,Your fave shows w/ 6 months FREE Discover deals,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,ASOS,10% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,lenses Glasses Direct,Only on 50% off £49+ frames*+ 25% off,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,PrettyLittleThing,EXCLUSIVE: At least 20% off everything + Extra 15% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,JD Sports,10% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,Superdrug,Only on 10% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,Online SHEIN,15% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,spend Deliveroo,Ends in 4 days £15 off £20,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,adidas,Ends tomorrow 25% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,National Express,Up to 20% Student Discount,Bus / Coach
2026-06-03,页面,首页,Don’t miss these trending student deals,boohoo,EXCLUSIVE: Extra 20% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,ODEON,Only on 20% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,Uber,£10 Student Discount on your first ride,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,Sephora,Ends tomorrow Was 15% Student Discount 20% Student Discount,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,joining fee PureGym,Ends today Up to 30% off 6 months + £0,Other
2026-06-03,页面,首页,Don’t miss these trending student deals,TrainPal,Up to 10% off train fares,UK & Europe Train Tickets
2026-06-03,页面,首页,The discounts you won’t want to miss,months NordVPN,Up to 75% off NordVPN 2-year plans + 15% student discount + 3 free,Other
2026-06-03,页面,首页,The discounts you won’t want to miss,P.Louise,Ends in 5 days Was 15% Student Discount 20% Student Discount,Other
2026-06-03,页面,首页,The discounts you won’t want to miss,Osprey,20% Student Discount,Other
2026-06-03,页面,首页,The discounts you won’t want to miss,ongoing Skin + Me,"Your first three Daily Dosers will be £9.99 each, then £24.99",Other
2026-06-03,页面,首页,The discounts you won’t want to miss,Broadband Packages Virgin Media,Only on Ends in 7 days Free £15 Gift Card with,Other
2026-06-03,页面,首页,The discounts you won’t want to miss,monitors and projectors LG,"15% off selected laptops,",Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Lube Lovehoney,Ends today Wet Wednesdays - Extra 25% Student Discount + Free,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,New Balance,Extra 10% Student Discount on Sale,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Calvin Klein,Ends in 15 days 30% off when you spend £45,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Trip.com,Ends in 4 days 21% off on UK Trains,UK & Europe Train Tickets
2026-06-03,页面,首页,Find the latest and greatest drops every day,JustWears,5% Student Discount,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,TrainPal,Ends in 5 days 25% off Eurostar Standard & Plus adult tickets,UK & Europe Train Tickets
2026-06-03,页面,首页,Find the latest and greatest drops every day,White Stuff John Lewis,Ends in 6 days 20% off,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,any Travel eSIM Mozillion,25% off,eSIM / SIM
2026-06-03,页面,首页,Find the latest and greatest drops every day,Audible,£0.99/month for the first 3 months,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,award-winning hair tools ghd,Ends in 27 days Was 15% off award-winning hair tools 20% off,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Self-Care MyMental LTD,Only on 10% off,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Princess Polly,Ends in 4 days Was 15% Student Discount 21% Student Discount,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,on Road Running HOKA,12% Student Discount,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Teva,Ends in 11 days 15% Student Discount,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,Omio,5% Student Discount for Existing Users,Other
2026-06-03,页面,首页,Find the latest and greatest drops every day,BURGA,Ends in 4 days 20% off Summer Sale + Extra 5% off Student Discount,Other
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,SEA LIFE London Aquarium,SEA LIFE London Student Tickets from £14,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,London Eye,Student Tickets from £17,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,The London Dungeon,Student Tickets from £15,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,Madame Tussauds,Student Tickets from £15,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,Madame Tussauds,Student Champagne Bar + Fast Track Entry from £46.75,Other
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,Madame Tussauds,Up to £40 Student Discount on the Merlin Annual Pass,Other
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,SEA LIFE London Aquarium,SEA LIFE London + London Eye Student Ticket £35,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,SEA LIFE London Aquarium,SEA LIFE London + Madame Tussauds Student Ticket £35,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,SEA LIFE London Aquarium,SEA LIFE London + London Dungeon Student Ticket £35,Tours & Tickets
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,RAC,Student Champagne Bar + Fast Track Entry from £46.75,Other
2026-06-03,页面,首页,Unlock the best student discounts on the ultimate adventures.,Madame Tussauds,SEA LIFE London + Madame Tussauds Student Ticket £35,Tours & Tickets
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,Boots,10% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,New Look,10% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,schuh,10% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,OFFICE,10% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,Hollister,10% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,Coach,10% Student Discount,Bus / Coach
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,on Classic crocs Crocs,20% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,everything River Island,10% off,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,Pull & Bear,10% Student Discount,Other
2026-06-03,页面,首页,HOT deals on your fave brands = zero outfit stress all summer.,Footasylum,10% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,New Look,Ends in 4 days 21% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,& Smart Watches Garmin,Up to 40% off Fitness,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Lulus,Only on Ends in 4 days 21% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,for New Users Sephora,Ends in 4 days 21% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,fashion Harvey Nichols,Ends in 4 days 21% off,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Charles Tyrwhitt,Ends in 4 days 21% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Sitewide Dyson,Ends in 11 days 5% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,New Balance,Ends in 4 days 15% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Next Order Cult Beauty,Ends in 4 days 20% Off + £5 Off Your,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Logitech,35% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,The Body Shop,Ends in 4 days 21% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Vans,15% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Huel,Ends in 4 days 33% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Brick,Only on Ends in 4 days Was 20% Student Discount 21% Student Discount,Other
2026-06-03,页面,首页,It's our bday! Grab exclusive deals on the best brands.,Selected LOOKFANTASTIC,Ends in 4 days 25% Exclusive Discount off,Other
2026-06-03,页面,Travel,TRAVEL STUDENT DISCOUNTS,Uber,£10 Student Discount on your first ride,Other
2026-06-03,页面,Travel,TRAVEL STUDENT DISCOUNTS,TrainPal,Up to 10% off train fares,UK & Europe Train Tickets
2026-06-03,页面,Travel,TRAVEL STUDENT DISCOUNTS,per booking TUI,£50 Student Discount,Hotels / Accommodation
2026-06-03,页面,Travel,£50 Student Discount per booking,Trainline,15% off the 16-25 Railcard,Railcard
2026-06-03,页面,Travel,£50 Student Discount per booking,loveholidays,Up to £550 off selected holidays + £50 Student Discount,Hotels / Accommodation
2026-06-03,页面,Travel,£50 Student Discount per booking,Hostelworld,10% Student Discount,Hotels / Accommodation
2026-06-03,页面,Travel,£50 Student Discount per booking,Railcard,15% off the 16-25 Railcard,Railcard
2026-06-03,页面,Travel,10% Student Discount,Purple Parking,Up to 30% Student Discount,Other
2026-06-03,页面,Travel,10% Student Discount,easyJet holidays,£25 Student Discount,Hotels / Accommodation
2026-06-03,页面,Travel,10% Student Discount,Trip.com,Up to £20 OFF Flights,Flights
2026-06-03,页面,Travel,Up to £20 OFF Flights,Expedia,10% off Hotels,Hotels / Accommodation
