date,source_type,page,section,brand,offer,product_type
2026-08-24,页面,首页,Don’t miss these trending student deals,ASOS,10% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,lenses Glasses Direct,Only on 50% off £49+ frames*+ 25% off,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,JD Sports,10% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,PrettyLittleThing,25%-75% off almost everything + Extra 12% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,card Apple Store Online,Buy a iPad Air with education savings and get an £80 gift,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,Online SHEIN,15% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,FlixBus,20% Student Discount,Bus / Coach
2026-08-24,页面,首页,Don’t miss these trending student deals,Superdrug,Only on 10% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,minimum spend Deliveroo,Ends in 6 days £15 off £20,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,Dunelm,10% off when you spend over £60*,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,ODEON,Only on 20% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,adidas,15% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,IKEA,Only on £20 off when spending £150,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,boohoo,Up to 70% off end of season sale + Extra 20% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,Sephora,Ends today Was 15% Student Discount 20% Student Discount,Other
2026-08-24,页面,首页,Don’t miss these trending student deals,IKEA,Only on £10 off when spending £75,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,your SIM EE,40% Student Discount off,eSIM / SIM
2026-08-24,页面,首页,The discounts you won’t want to miss,Vans,Ends today 10% Student Discount,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Aspinal of London,20% Student Discount,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Currys,£100 off selected Windows Laptops over £799,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Ekster,20% Student Discount,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Cotton On,20% Student Discount,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Monthly The Gym Group,10% off on Standard Monthly and Ultimate,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Card EE Home Broadband,Only on 12-months from £27.99 a month + Up to £70 Reward,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,Weight Loss Treatments Medexpress,£55 off your first order on Medexpress,Other
2026-08-24,页面,首页,The discounts you won’t want to miss,period Gousto,55% Student Discount on your first box 30% off next 3 boxes + 10% off for the rest of the 12 month discount,Other
2026-08-24,页面,首页,Find the latest and greatest drops every day,on Apparel On,15% Student Discount,Other
2026-08-24,页面,首页,Find the latest and greatest drops every day,"Viator, A Tripadvisor Company",Ends in 6 days 12% Student Discount,Tours & Tickets
