date,source_type,page,section,brand,offer,product_type
2026-08-09,页面,首页,The best student discounts from your favourite shops,Amazon,w/ FREE trial🎧 Discover deals,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,ASOS,10% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,Sunglass Hut,Only on 20% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,PrettyLittleThing,25%-75% off almost everything + Extra 10% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,JD Sports,20% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,FlixBus,20% Student Discount,Bus / Coach
2026-08-09,页面,首页,Don’t miss these trending student deals,ODEON,Only on 20% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,Superdrug,Only on 10% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,Uber,£10 Student Discount on your first ride,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,MOV Deliveroo,Ends in 7 days £15 off £20,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,Sephora,15% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,National Express,Up to 20% Student Discount,Bus / Coach
2026-08-09,页面,首页,Don’t miss these trending student deals,Online SHEIN,15% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,TrainPal,Up to 10% off train fares,UK & Europe Train Tickets
2026-08-09,页面,首页,Don’t miss these trending student deals,Dunelm,10% off when you spend over £60*,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,adidas,Ends in 7 days 15% Student Discount,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,Everyday Domino's,Buy One Get One Free,Other
2026-08-09,页面,首页,Don’t miss these trending student deals,Amazon,6 months free Prime for Students,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,Broadband Packages Virgin Media,Only on Ends in 4 days Free £25 Gift card with,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,Lulus,Only on Ends in 22 days Was 10% Student Discount 20% Student Discount,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,Harvey Nichols,Up to 70% off sale + Extra 15% off,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,printers and inks Currys,10% off on all,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,Debenhams,Up to 70% off Sitewide + Extra 10% Student Discount,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,512GB storage Samsung,Ends tomorrow 10% off new Galaxy Z Fold8 Ultra | Fold8 + £85 off,Other
2026-08-09,页面,首页,The discounts you won’t want to miss,eSIM Plans Nomad eSIM,25% off,eSIM / SIM
2026-08-09,页面,首页,Find the latest and greatest drops every day,Selected LOOKFANTASTIC,Ends in 2 days 25% Off,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,on Fashion Debenhams,Ends today Was 10% Student Discount on Womenswear 15% Student Discount,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Minis Sephora,Ends in 2 days Buy 3 get 20% off,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Spesh Gifts,Only on 20% Student Discount,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,or more AliExpress,Ends in 23 days £30.68 off when you spend £282.99,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Ninja products Ninja Kitchen,Ends in 2 days 30% off selected,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,and Stain Remover Shark,Ends today £50 off on the Shark EveryMess Corded Portable Wet & Dry Vac,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,HUAWEI FreeClip 2 HUAWEI,Ends in 8 days £40 off,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,512GB storage Samsung,Ends tomorrow 10% off new Galaxy Z Flip8 + £85 off,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Charlotte Tilbury,Ends in 5 days Free Bronzer Brush When You Spend £90+,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,and OfficeJet Printers HP,Ends in 4 days Extra 20% off HP Envy,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Hostelworld,Student Exclusive: 10% Off Hostelworld,Hotels / Accommodation
2026-08-09,页面,首页,Find the latest and greatest drops every day,Domino's,Get a Medium Pizza to collect from £8.99,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,ghd,15% off when you spend £50+,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,2 & 3 Frive,Ends in 22 days 50% off your 1st week + 25% off weeks,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Wowcher,Only on 12% Sitewide Student Discount,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,P.Louise Cheetah Collection P.Louise,15% off on the New,Other
2026-08-09,页面,首页,Find the latest and greatest drops every day,Currys,£100 off selected Windows Laptops over £799,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Alton Towers Resort,Alton Towers Student Tickets from £22.32 + VAT savings,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Thorpe Park,Student tickets from £24 + VAT savings,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Activate,Only on 40% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Lane7,30% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Crystal Maze LIVE Experience,30% Student Discount (London) The,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Chessington World of Adventures,Chessington Student Tickets from £22.31 + VAT savings,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Legoland,Student Tickets from £44.62 + VAT savings,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Castle & Knights Village,Tickets from £16 + VAT savings Warwick,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Pleasure Beach Resort,10% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Virgin Experience Days,Extra 20% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,SEA LIFE Weymouth,Student Tickets from £14,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Buyagift,21% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,VAT savings London Eye,Student Tickets from £29 +,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Alton Towers Resort,Up to £23 off the Merlin Annual pass for students,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Tiqets,10% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,savings The London Dungeon,Student Tickets from £13.12 + VAT,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Madame Tussauds,Madame Tussauds Student Tickets from £13.13 + VAT savings,Tours & Tickets
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Gravity,15% Student Discount,Other
2026-08-09,页面,首页,Unlock the best student discounts on the ultimate adventures.,Madame Tussauds,Student Tickets from £13.13 + VAT savings,Tours & Tickets
2026-08-09,页面,首页,"Feel good, spend less",Charlotte Tilbury,15% Student Discount,Other
2026-08-09,页面,首页,"Feel good, spend less",The Perfume Shop,15% Student Discount,Other
2026-08-09,页面,首页,"Feel good, spend less",The Body Shop,10% Student Discount,Other
2026-08-09,页面,首页,Discover the top 10 food & drink offers,The Uni Year Deliveroo,Free Delivery Across,Other
2026-08-09,页面,首页,Discover the top 10 food & drink offers,Uber,£10 off selected takeaways Uber Eats For anyone to use Online Takeaway & Fast Food,Other
2026-08-09,页面,首页,Discover the top 10 food & drink offers,total basket Popeyes,20% off,Other
2026-08-09,页面,首页,Discover the top 10 food & drink offers,Pizzas Papa Johns,Was 35% Student Discount off Pizzas 50% Student Discount off,Other
2026-08-09,页面,Travel,TRAVEL STUDENT DISCOUNTS,FlixBus,20% Student Discount,Bus / Coach
2026-08-09,页面,Travel,TRAVEL STUDENT DISCOUNTS,Uber,£10 Student Discount on your first ride,Other
2026-08-09,页面,Travel,TRAVEL STUDENT DISCOUNTS,TrainPal,Up to 10% off train fares,UK & Europe Train Tickets
2026-08-09,页面,Travel,Up to 10% off train fares,Trainline,15% off the 16-25 Railcard,Railcard
2026-08-09,页面,Travel,Up to 10% off train fares,per booking TUI,£50 Student Discount,Hotels / Accommodation
